cntr_01,dist_x,pang_x,plateifu_01,ra_01,dec_01,obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,ROW_IDX,ROW_NUM
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55039.326917200,15.860,0.031,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11983530000994,237.6516300,51.3980570,4785,1,55039.326777200,153,15.883,20.862,27.323,2.750,5.450,0,131072,0,1,11983530,2218,2218
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55337.489107200,15.870,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11493877000747,237.6516240,51.3980380,4785,1,55337.491007200,437,15.884,20.538,27.841,2.550,5.510,0,131072,0,1,11493877,2219,2219
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54966.352477200,15.852,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12089234001209,237.6516690,51.3980580,4785,1,54966.354467200,84,15.867,21.186,27.426,2.150,5.094,0,131072,0,1,12089234,2220,2220
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54966.209957200,15.852,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12089362001485,237.6516350,51.3980480,4785,1,54966.211947200,84,15.848,21.452,27.384,2.050,4.639,0,131072,0,1,12089362,2221,2221
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55355.361667200,15.832,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11348996001448,237.6516320,51.3980550,4785,1,55355.363157200,454,15.830,21.901,27.820,2.050,4.716,0,131072,0,1,11348996,2222,2222
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56076.421937200,15.853,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13362790001199,237.6516560,51.3980490,4785,1,56076.423657200,1173,15.856,21.590,27.606,1.750,4.382,0,131072,1,1,13362790,2223,2223
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56046.467507200,15.858,0.032,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13181686001221,237.6516520,51.3980600,4785,1,56046.469667200,1143,15.863,21.559,27.573,1.950,4.610,0,131072,1,1,13181686,2224,2224
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56068.299117200,15.845,0.025,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13326704001340,237.6516530,51.3980670,4785,1,56068.301017200,1165,15.853,21.714,27.613,1.750,4.317,0,131072,1,1,13326704,2225,2225
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54958.180007200,15.893,0.032,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12045681000872,237.6516270,51.3980370,4785,1,54958.182107200,76,15.894,20.382,27.431,2.450,5.085,0,131072,0,1,12045681,2226,2226
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54958.373657200,15.863,0.032,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12045579001085,237.6516480,51.3980490,4785,1,54958.375757200,76,15.871,20.985,27.496,1.850,4.681,0,131072,0,1,12045579,2227,2227
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56017.479677200,15.831,0.060,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12888046001302,237.6516380,51.3980510,4785,1,56017.481737200,1114,15.841,21.659,27.675,2.050,4.888,0,131074,1,1,12888046,2228,2228
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55317.457237200,15.880,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11436482000900,237.6516440,51.3980550,4785,1,55317.459377200,419,15.889,20.817,27.839,2.450,4.919,0,131072,0,1,11436482,2229,2229
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56647.535727200,15.876,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,18587216000669,237.6516430,51.3980650,4785,1,56647.534607200,1721,15.864,20.276,27.735,3.550,5.925,0,131072,1,1,18587216,2230,2230
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54968.390437200,15.847,0.029,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12101134001297,237.6516520,51.3980520,4785,1,54968.392407200,86,15.859,21.222,27.413,2.350,4.941,0,131072,0,1,12101134,2231,2231
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55350.396547200,15.868,0.060,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11358836001082,237.6516460,51.3980460,4785,1,55350.398167200,450,15.896,21.471,27.805,1.850,4.561,0,131072,0,1,11358836,2232,2232
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56061.484287200,15.875,0.025,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13280236001033,237.6516400,51.3980530,4785,1,56061.486287200,1158,15.870,21.290,27.604,1.850,4.568,0,131072,1,1,13280236,2233,2233
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56099.178517200,15.851,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13509804001137,237.6516490,51.3980660,4785,1,56099.179627200,1196,15.849,21.275,27.620,2.150,4.716,0,131072,1,1,13509804,2234,2234
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55061.336977200,15.884,0.029,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11892856000815,237.6516390,51.3980600,4785,1,55061.336057200,175,15.900,20.574,27.294,2.650,5.307,0,131072,0,1,11892856,2235,2235
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55355.472537200,15.849,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11349068001110,237.6516360,51.3980510,4785,1,55355.474027200,454,15.846,21.294,27.766,2.450,4.940,0,131072,0,1,11349068,2236,2236
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55376.396587200,15.883,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11429054000793,237.6516610,51.3980490,4785,1,55376.397447200,475,15.889,20.589,27.743,2.650,5.424,0,131072,0,1,11429054,2237,2237
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54958.236407200,15.895,0.032,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12045617000963,237.6516370,51.3980590,4785,1,54958.238507200,76,15.901,20.698,27.464,2.050,4.653,0,131072,0,1,12045617,2238,2238
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55055.338317200,15.887,0.043,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11900795000696,237.6516310,51.3980330,4785,1,55055.337607200,169,15.905,20.321,27.282,2.550,5.189,0,131072,0,1,11900795,2239,2239
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55002.480767200,15.880,0.037,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12009488000685,237.6516460,51.3980580,4785,1,55002.481897200,112,15.871,20.043,27.134,2.950,5.717,0,131072,0,1,12009488,2240,2240
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55316.463317200,15.888,0.029,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11584924000825,237.6516460,51.3980320,4785,1,55316.465477200,418,15.890,20.606,27.842,2.750,5.479,0,131072,0,1,11584924,2241,2241
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56021.296847200,15.943,0.185,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12971495000588,237.6516430,51.3980520,4785,1,56021.298957200,1118,15.995,20.209,27.478,2.150,4.893,0,131072,1,1,12971495,2242,2242
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56047.281387200,15.896,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13188426000941,237.6516610,51.3980610,4785,1,56047.283537200,1144,15.899,20.962,27.515,2.150,4.718,0,131072,1,1,13188426,2243,2243
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56047.239527200,15.890,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13188249000860,237.6516580,51.3980310,4785,1,56047.241677200,1144,15.907,20.729,27.487,2.350,5.196,0,131072,1,1,13188249,2244,2244
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56026.187707200,15.879,0.033,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13050981000813,237.6516270,51.3980620,4785,1,56026.189857200,1123,15.867,20.490,27.498,3.150,5.599,0,131072,1,1,13050981,2245,2245
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55361.402007200,15.854,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11374940001183,237.6516560,51.3980380,4785,1,55361.403327200,460,15.854,21.523,27.746,2.150,4.726,0,131072,0,1,11374940,2246,2246
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55017.352277200,15.923,0.034,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11904166000875,237.6516490,51.3980430,4785,1,55017.352927200,131,15.941,20.539,27.295,2.150,4.908,0,131072,0,1,11904166,2247,2247
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55311.401737200,15.898,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11577193000997,237.6516350,51.3980490,4785,1,55311.403917200,413,15.899,20.886,27.837,2.250,4.648,0,131072,0,1,11577193,2248,2248
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56040.215107200,15.861,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13137669001134,237.6516530,51.3980510,4785,1,56040.217287200,1137,15.875,21.285,27.561,2.250,4.921,0,131072,1,1,13137669,2249,2249
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55066.304327200,15.880,0.033,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11883420000860,237.6516240,51.3980510,4785,1,55066.303247200,180,15.898,20.728,27.160,2.150,4.700,0,131072,0,1,11883420,2250,2250
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56063.489307200,15.928,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13294842000756,237.6516460,51.3980440,4785,1,56063.491277200,1160,15.926,20.604,27.535,2.350,4.788,0,131072,1,1,13294842,2251,2251
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56017.413727200,15.837,0.060,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12888072001280,237.6516320,51.3980560,4785,1,56017.415787200,1114,15.840,21.556,27.663,2.250,5.197,0,131074,1,1,12888072,2252,2252
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55050.251167200,15.865,0.030,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12070027000712,237.6516530,51.3980390,4785,1,55050.250627200,164,15.860,20.224,27.438,2.950,5.508,0,131072,1,1,12070027,2253,2253
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56093.177257200,15.838,0.030,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13467840001004,237.6516450,51.3980500,4785,1,56093.178547200,1190,15.835,21.045,27.580,2.650,5.241,0,131072,1,1,13467840,2254,2254
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56061.452207200,15.858,0.025,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13280085001226,237.6516750,51.3980610,4785,1,56061.454217200,1158,15.854,21.493,27.622,1.950,4.770,0,131072,1,1,13280085,2255,2255
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56068.191797200,15.846,0.025,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13326592001224,237.6516450,51.3980640,4785,1,56068.193687200,1165,15.851,21.515,27.587,1.850,4.525,0,131072,1,1,13326592,2256,2256
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54972.321167200,15.850,0.092,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12121299001408,237.6516490,51.3980510,4785,1,54972.323067200,91,15.891,21.389,27.316,2.150,4.703,0,131072,0,1,12121299,2257,2257
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55002.477897200,15.880,0.037,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12009575000759,237.6516520,51.3980550,4785,1,55002.479027200,112,15.868,20.186,27.141,3.250,5.909,0,131072,0,1,12009575,2258,2258
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55387.314527200,16.177,0.154,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11260872000226,237.6514960,51.3981300,4785,1,55387.315007200,486,18.975,20.990,27.691,2.850,9.498,0,131072,0,1,11260872,2259,2259
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56049.404177200,15.840,0.164,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13202677000779,237.6516510,51.3980450,4785,1,56049.406317200,1146,15.758,20.564,27.508,3.150,5.961,0,131072,1,1,13202677,2260,2260
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56093.249117200,15.843,0.029,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13467766001325,237.6516610,51.3980570,4785,1,56093.250407200,1190,15.831,21.689,27.597,1.950,4.740,0,131072,1,1,13467766,2261,2261
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56034.373097200,15.847,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,15090001001210,237.6516380,51.3980560,4785,1,56034.375287200,1131,15.851,21.563,27.629,1.750,4.325,0,131072,1,1,15090001,2262,2262
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55458.153957200,15.887,0.030,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12794478000946,237.6516530,51.3980480,4785,1,55458.152157200,553,15.893,20.872,27.811,2.450,4.817,0,131072,1,1,12794478,2263,2263
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56647.536877200,15.874,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,18587218000701,237.6516280,51.3980500,4785,1,56647.535757200,1721,15.860,20.341,27.735,3.350,5.963,0,131072,1,1,18587218,2264,2264
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56040.175927200,15.855,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13137714001008,237.6516230,51.3980490,4785,1,56040.178107200,1137,15.863,20.960,27.520,2.750,5.279,0,131072,1,1,13137714,2265,2265
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56099.237767200,15.840,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13509836001337,237.6516520,51.3980510,4785,1,56099.238867200,1196,15.839,21.574,27.623,2.150,4.819,0,131072,1,1,13509836,2266,2266
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56097.179337200,15.843,0.030,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13497706001065,237.6516400,51.3980480,4785,1,56097.180507200,1194,15.832,21.124,27.611,2.450,5.050,0,131072,1,1,13497706,2267,2267
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55355.304737200,15.848,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11349067001313,237.6516460,51.3980500,4785,1,55355.306227200,454,15.847,21.689,27.827,2.450,4.914,0,131074,0,1,11349067,2268,2268
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56038.196587200,15.856,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13122788000951,237.6516350,51.3980410,4785,1,56038.198767200,1135,15.872,20.827,27.499,2.750,5.358,0,131072,1,1,13122788,2269,2269
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56063.415347200,15.835,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13294897001143,237.6516540,51.3980480,4785,1,56063.417327200,1160,15.832,21.360,27.581,2.250,4.900,0,131072,1,1,13294897,2270,2270
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55376.440217200,15.884,0.029,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11429037000720,237.6516520,51.3980570,4785,1,55376.441077200,475,15.881,20.495,27.694,2.450,5.548,0,131072,0,1,11429037,2271,2271
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56017.445587200,15.830,0.060,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12888117001302,237.6516380,51.3980520,4785,1,56017.447647200,1114,15.834,21.641,27.671,2.050,4.884,0,131074,1,1,12888117,2272,2272
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56047.192677200,15.900,0.029,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13188359000730,237.6516380,51.3980650,4785,1,56047.194827200,1144,15.905,20.458,27.434,2.650,5.451,0,131072,1,1,13188359,2273,2273
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55322.296617200,15.840,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11454903001303,237.6516230,51.3980510,4785,1,55322.298727200,421,15.835,21.469,27.841,2.550,5.149,0,131074,0,1,11454903,2274,2274
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56097.256177200,15.861,0.030,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13497722001249,237.6516400,51.3980580,4785,1,56097.257347200,1194,15.839,21.462,27.612,2.250,4.927,0,131072,1,1,13497722,2275,2275
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56099.208037200,15.833,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13509847001287,237.6516490,51.3980660,4785,1,56099.209137200,1196,15.831,21.584,27.622,2.050,4.644,0,131072,1,1,13509847,2276,2276
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55066.260347200,15.853,0.033,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11883461000985,237.6516330,51.3980530,4785,1,55066.259267200,180,15.901,21.023,27.222,1.950,4.686,0,131072,0,1,11883461,2277,2277
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56021.245647200,15.934,0.187,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12971545000394,237.6517080,51.3980300,4785,1,56021.247747200,1118,16.362,19.752,27.456,2.450,6.582,0,131072,1,1,12971545,2278,2278
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56087.326977200,15.871,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13431439001062,237.6516570,51.3980470,4785,1,56087.328437200,1184,15.865,21.213,27.617,2.150,4.741,0,131072,1,1,13431439,2279,2279
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,54972.220057200,15.863,0.092,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,12121284000929,237.6516340,51.3980580,4785,1,54972.221957200,91,16.327,21.216,27.261,2.050,4.747,0,131072,0,1,12121284,2280,2280
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55345.398407200,15.865,0.032,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11503488000755,237.6516360,51.3980520,4785,1,55345.400137200,445,15.847,20.480,27.834,3.050,5.712,0,131072,0,1,11503488,2281,2281
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56059.456957200,15.861,0.030,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13264194001045,237.6516740,51.3980660,4785,1,56059.458987200,1156,15.858,21.304,27.621,2.050,5.126,0,131072,1,1,13264194,2282,2282
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55332.331847200,15.826,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11497839001517,237.6516420,51.3980530,4785,1,55332.333837200,431,15.829,21.840,27.865,2.150,4.642,0,131072,0,1,11497839,2283,2283
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56070.456447200,15.850,0.028,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13341203001188,237.6516510,51.3980570,4785,1,56070.458297200,1167,15.840,21.369,27.607,2.350,5.055,0,131072,1,1,13341203,2284,2284
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56037.471607200,15.842,0.039,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13114284001195,237.6516440,51.3980590,4785,1,56037.473797200,1134,15.837,21.356,27.633,2.350,5.010,0,131072,1,1,13114284,2285,2285
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,56049.469027200,15.848,0.164,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,13202733001184,237.6516430,51.3980570,4785,1,56049.471167200,1146,15.684,21.191,27.396,2.450,5.114,0,131072,1,1,13202733,2286,2286
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55371.441917200,15.854,0.026,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11413369000944,237.6516390,51.3980520,4785,1,55371.442937200,470,15.856,21.093,27.787,1.850,4.542,0,131072,0,1,11413369,2287,2287
20,0.143150,54.937084,8546-6103,2.3765160377E+02,5.1398023747E+01,55366.444217200,15.846,0.027,47852010006239,237.6516560,51.3980470,2,0,3.343683E-07,160,159,154,15.819,0.002,15.857,15.855,15.865,15.862,0.038,0.025,11398038001201,237.6516480,51.3980550,4785,1,55366.445387200,465,15.843,21.501,27.811,2.250,4.961,0,131072,0,1,11398038,2288,2288
